309;28;-1;
319;26;-1;
329;28;-1;
339;29;-1;
349;28;-1;
359;27;-1;
369;27;-1;
379;26;-1;
389;26;-1;
399;26;-1;
409;27;-1;
419;24;-1;
429;26;-1;
439;26;-1;
449;25;-1;
459;25;-1;
469;24;-1;
479;24;-1;
489;24;-1;
499;25;-1;
509;25;-1;
519;25;-1;
529;24;-1;
539;24;-1;
549;22;-1;
559;22;-1;
569;22;-1;
579;23;-1;
589;23;-1;
599;21;-1;
609;23;-1;
619;26;-1;
629;24;-1;
639;26;-1;
649;27;-1;
659;27;-1;
669;29;-1;
679;28;-1;
689;28;-1;
699;29;-1;
709;29;-1;
719;28;-1;
729;27;-1;
739;27;-1;
749;27;-1;
759;28;-1;
769;26;-1;
779;27;-1;
789;29;-1;
799;28;-1;
809;28;-1;
819;29;-1;
829;30;-1;
839;31;-1;
849;32;-1;
859;31;-1;
869;28;-1;
879;29;-1;
889;29;-1;
899;27;-1;
909;26;-1;
919;26;-1;
929;27;-1;
939;27;-1;
949;25;-1;
959;26;-1;
969;26;-1;
979;26;-1;
989;26;-1;
999;27;-1;
1009;27;-1;
1019;27;-1;
1029;26;-1;
1039;28;-1;
1049;27;-1;
1059;27;-1;
1069;27;-1;
1079;27;-1;
1089;26;-1;
1099;26;-1;
1109;26;-1;
1119;27;-1;
1129;25;-1;
1139;24;-1;
1149;26;-1;
1159;27;-1;
1169;25;-1;
1179;25;-1;
1189;25;-1;
1199;26;-1;
1209;25;-1;
1219;26;-1;
1229;26;-1;
1239;27;-1;
1249;27;-1;
1259;26;-1;
1269;26;-1;
1279;26;-1;
1289;26;-1;
1299;27;-1;
1309;28;-1;
1319;28;-1;
1329;27;-1;
1339;28;-1;
1349;28;-1;
1359;28;-1;
1369;29;-1;
1379;28;-1;
1389;30;-1;
1399;30;-1;
1409;29;-1;
1419;30;-1;
1429;32;-1;
1439;30;-1;
1449;31;-1;
1459;30;-1;
1469;31;-1;
1479;30;-1;
1489;31;-1;
1499;31;-1;
1509;31;-1;
1519;32;-1;
1529;32;-1;
1539;33;-1;
1549;32;-1;
1559;32;-1;
1569;34;-1;
1579;34;-1;
1589;34;-1;
1599;34;-1;
1609;34;-1;
1619;33;-1;
1629;35;-1;
1639;34;-1;
1649;35;-1;
1659;34;-1;
1669;34;-1;
1679;35;-1;
1689;33;-1;
1699;33;-1;
1709;34;-1;
1719;33;-1;
1729;33;-1;
1739;32;-1;
1749;33;-1;
1759;32;-1;
1769;31;-1;
1779;33;-1;
1789;33;-1;
1799;33;-1;
1809;33;-1;
1819;33;-1;
1829;34;-1;
1839;33;-1;
1849;34;-1;
1859;36;-1;
1869;35;-1;
1879;36;-1;
1889;38;-1;
1899;37;-1;
1909;39;-1;
1919;39;-1;
1929;40;-1;
1939;41;-1;
1949;41;-1;
1959;42;-1;
1969;43;-1;
1979;44;-1;
1989;44;-1;
1999;45;-1;
2009;45;-1;
2019;44;-1;
2029;45;-1;
2039;45;-1;
2049;45;-1;
2059;45;-1;
2069;44;-1;
2079;43;-1;
2089;42;-1;
2099;42;-1;
2109;41;-1;
2119;42;-1;
2129;40;-1;
2139;40;-1;
2149;39;-1;
2159;38;-1;
2169;35;-1;
2179;36;-1;
2189;35;-1;
2199;36;-1;
2209;39;-1;
2219;39;-1;
2229;38;-1;
2239;38;-1;
2249;38;-1;
2259;36;-1;
2269;36;-1;
2279;36;-1;
2289;36;-1;
2299;37;-1;
2309;36;-1;
2319;37;-1;
2329;36;-1;
2339;38;-1;
2349;38;-1;
2359;39;-1;
2369;37;-1;
2379;42;-1;
2389;41;-1;
2399;42;-1;
2409;43;-1;
2419;45;-1;
2429;46;-1;
2439;46;-1;
2449;47;-1;
2459;50;-1;
2469;48;-1;
2479;52;-1;
2489;52;-1;
2499;52;-1;
2509;54;-1;
2519;53;-1;
2529;56;-1;
2539;55;-1;
2549;55;-1;
2559;54;-1;
2569;55;-1;
2579;54;-1;
2589;54;-1;
2599;55;-1;
2609;53;-1;
2619;54;-1;
2629;50;-1;
2639;49;-1;
2649;51;-1;
2659;46;-1;
2669;46;-1;
2679;43;-1;
2689;43;-1;
2699;43;-1;
2709;40;-1;
2719;42;-1;
2729;38;-1;
2739;37;-1;
2749;37;-1;
2759;35;-1;
2769;35;-1;
2779;33;-1;
2789;34;-1;
2799;34;-1;
2809;31;-1;
2819;32;-1;
2829;32;-1;
2839;32;-1;
2849;31;-1;
2859;29;-1;
2869;31;-1;
2879;32;-1;
2889;30;-1;
2899;32;-1;
2909;31;-1;
2919;32;-1;
2929;33;-1;
2939;32;-1;
2949;33;-1;
2959;34;-1;
2969;34;-1;
2979;34;-1;
2989;36;-1;
2999;35;-1;
3009;36;-1;
3019;36;-1;
3029;37;-1;
3039;37;-1;
3049;37;-1;
3059;36;-1;
3069;36;-1;
3079;38;-1;
3089;37;-1;
3099;36;-1;
3109;36;-1;
3119;37;-1;
3129;37;-1;
3139;37;-1;
3149;35;-1;
3159;35;-1;
3169;34;-1;
3179;32;-1;
3189;33;-1;
3199;33;-1;
3209;31;-1;
3219;31;-1;
3229;27;-1;
3239;28;-1;
3249;29;-1;
3259;27;-1;
3269;26;-1;
3279;24;-1;
3289;24;-1;
3299;24;-1;
3309;21;-1;
3319;23;-1;
3329;21;-1;
3339;21;-1;
3349;20;-1;
3359;18;-1;
3369;18;-1;
3379;18;-1;
3389;18;-1;
3399;19;-1;
3409;16;-1;
3419;17;-1;
3429;18;-1;
3439;18;-1;
3449;18;-1;
3459;16;-1;
3469;17;-1;
3479;18;-1;
3489;19;-1;
3499;18;-1;
3509;19;-1;
3519;19;-1;
3529;21;-1;
3539;20;-1;
3549;21;-1;
3559;21;-1;
3569;21;-1;
3579;23;-1;
3589;23;-1;
