34;0;209;
35;0;207;
36;0;204;
37;0;202;
38;0;201;
39;0;201;
40;0;200;
41;0;198;
42;0;195;
43;0;196;
44;0;200;
45;0;200;
46;0;199;
47;0;195;
48;0;196;
49;0;195;
50;0;195;
51;0;193;
52;0;194;
53;0;194;
54;0;195;
55;0;195;
56;0;196;
57;0;194;
58;0;194;
59;0;194;
60;0;194;
61;0;193;
62;0;191;
63;0;190;
64;0;190;
65;0;190;
66;0;192;
67;0;194;
68;0;194;
69;0;198;
70;0;195;
71;0;194;
72;0;197;
73;0;201;
74;0;204;
75;0;205;
76;0;205;
77;0;204;
78;0;201;
79;0;198;
80;0;195;
81;0;193;
82;0;192;
83;0;191;
84;0;190;
85;0;188;
86;0;187;
87;0;185;
88;0;183;
89;0;179;
90;0;179;
91;0;177;
92;0;177;
93;0;176;
94;0;177;
95;0;180;
96;0;181;
97;0;181;
98;0;181;
99;0;181;
100;0;181;
101;0;181;
102;0;181;
103;0;180;
104;0;178;
105;0;175;
106;0;174;
107;0;172;
108;0;172;
109;0;173;
110;0;174;
111;0;174;
112;0;174;
113;0;174;
114;0;171;
115;0;172;
116;0;171;
117;0;171;
118;0;171;
119;0;172;
120;0;172;
121;0;172;
122;0;173;
123;0;175;
124;0;177;
125;0;179;
126;0;182;
127;0;184;
128;0;185;
129;0;186;
130;0;186;
131;0;186;
132;0;187;
133;0;188;
134;0;190;
135;0;192;
136;0;192;
137;0;192;
138;0;195;
139;0;195;
140;0;196;
141;0;197;
142;0;198;
143;0;199;
144;0;199;
145;0;198;
146;0;196;
147;0;195;
148;0;194;
149;0;193;
150;0;192;
151;0;190;
152;0;189;
153;0;189;
154;0;190;
155;0;191;
156;0;192;
157;0;192;
158;0;193;
159;0;195;
160;0;196;
161;0;197;
162;0;199;
163;0;199;
164;0;200;
165;0;200;
166;0;199;
167;0;196;
168;0;191;
169;0;186;
170;0;182;
171;0;177;
172;0;173;
173;0;170;
174;0;169;
175;0;168;
176;0;165;
177;0;164;
178;0;160;
179;0;158;
180;0;157;
181;0;156;
182;0;155;
183;0;155;
184;0;152;
185;0;150;
186;0;146;
187;0;143;
188;0;141;
189;0;139;
190;0;138;
191;0;138;
192;0;138;
193;0;139;
194;0;138;
195;0;136;
196;0;133;
197;0;131;
198;0;125;
199;0;121;
200;0;115;
201;0;105;
202;0;95;
203;0;82;
204;0;70;
205;0;59;
206;0;50;
207;0;42;
208;0;36;
209;0;32;
210;0;30;
211;0;29;
212;0;29;
213;0;30;
214;0;31;
215;0;31;
216;0;33;
217;0;36;
218;0;43;
219;0;49;
220;0;59;
221;0;67;
222;0;74;
223;0;84;
224;0;92;
225;0;101;
226;0;110;
227;0;119;
228;0;123;
229;0;132;
230;0;139;
231;0;145;
232;0;149;
233;0;154;
234;0;155;
235;0;157;
236;0;158;
237;0;158;
238;0;159;
239;0;160;
240;0;162;
241;0;163;
242;0;165;
243;0;167;
244;0;168;
245;0;169;
246;0;170;
247;0;170;
248;0;171;
249;0;170;
250;0;170;
251;0;169;
252;0;169;
253;0;169;
254;0;169;
255;0;168;
256;0;168;
257;0;167;
258;0;167;
259;0;168;
260;0;166;
261;0;166;
262;0;165;
263;0;164;
264;0;163;
265;0;163;
266;0;160;
267;0;159;
268;0;156;
269;0;150;
270;0;144;
271;0;142;
272;0;142;
273;0;140;
274;0;140;
275;0;148;
276;0;148;
277;0;146;
278;0;145;
279;0;144;
280;0;143;
281;0;143;
282;0;142;
283;0;143;
284;0;143;
285;0;144;
286;0;145;
287;0;146;
288;0;146;
289;0;148;
290;0;149;
291;0;148;
292;0;149;
293;0;149;
294;0;149;
295;0;149;
296;0;148;
297;0;147;
298;0;147;
299;0;145;
300;0;145;
301;0;144;
302;0;143;
303;0;143;
304;0;142;
305;0;141;
306;0;141;
307;0;142;
308;0;141;
309;0;142;
310;0;142;
311;0;142;
312;0;141;
313;0;141;
314;0;140;
315;0;138;
316;0;137;
317;0;135;
318;0;133;
319;0;133;
320;0;131;
321;0;129;
322;0;128;
323;0;125;
324;0;124;
325;0;122;
326;0;121;
327;0;120;
328;0;120;
329;0;119;
330;0;119;
331;0;120;
332;0;121;
333;0;121;
334;0;122;
335;0;124;
336;0;125;
337;0;128;
338;0;128;
339;0;130;
340;0;130;
341;0;131;
342;0;131;
343;0;131;
344;0;132;
345;0;131;
346;0;131;
347;0;132;
348;0;132;
349;0;131;
350;0;131;
351;0;132;
352;0;132;
353;0;132;
354;0;133;
355;0;133;
356;0;132;
357;0;131;
358;0;132;
359;0;132;
360;0;133;
361;0;133;
362;0;133;
363;0;133;
364;0;132;
365;0;133;
366;0;133;
367;0;134;
368;0;133;
369;0;134;
370;0;133;
371;0;133;
372;0;133;
373;0;133;
374;0;133;
375;0;133;
376;0;133;
377;0;133;
378;0;133;
379;0;132;
380;0;132;
381;0;131;
382;0;130;
383;0;129;
384;0;129;
385;0;129;
386;0;128;
387;0;128;
388;0;127;
389;0;128;
390;0;128;
391;0;128;
392;0;128;
393;0;129;
394;0;129;
395;0;130;
396;0;131;
397;0;133;
398;0;133;
399;0;134;
400;0;136;
401;0;137;
402;0;139;
403;0;140;
404;0;141;
405;0;142;
406;0;144;
407;0;144;
408;0;145;
409;0;144;
410;0;145;
411;0;144;
412;0;144;
413;0;144;
414;0;143;
415;0;143;
416;0;142;
417;0;141;
418;0;141;
419;0;140;
420;0;141;
421;0;140;
422;0;140;
423;0;140;
424;0;140;
425;0;140;
426;0;140;
427;0;141;
428;0;141;
429;0;141;
430;0;141;
431;0;142;
432;0;141;
433;0;142;
434;0;142;
435;0;142;
436;0;142;
437;0;141;
438;0;141;
439;0;141;
440;0;141;
441;0;141;
442;0;140;
443;0;140;
444;0;139;
445;0;139;
446;0;139;
447;0;138;
448;0;137;
449;0;136;
450;0;134;
451;0;133;
452;0;131;
453;0;129;
454;0;127;
455;0;122;
456;0;119;
457;0;118;
458;0;116;
459;0;114;
460;0;113;
461;0;112;
462;0;112;
463;0;112;
464;0;112;
465;0;112;
466;0;113;
467;0;112;
468;0;112;
469;0;113;
470;0;113;
471;0;112;
472;0;113;
473;0;112;
474;0;113;
475;0;114;
476;0;113;
477;0;113;
478;0;114;
479;0;114;
480;0;115;
481;0;115;
482;0;115;
483;0;115;
484;0;116;
485;0;116;
486;0;116;
487;0;117;
488;0;116;
489;0;117;
490;0;117;
491;0;117;
492;0;118;
493;0;118;
494;0;118;
495;0;118;
496;0;119;
497;0;119;
498;0;119;
499;0;120;
500;0;119;
501;0;119;
502;0;119;
503;0;119;
504;0;119;
505;0;119;
506;0;118;
507;0;117;
508;0;117;
509;0;116;
510;0;115;
511;0;115;
512;0;114;
513;0;113;
514;0;112;
515;0;112;
516;0;112;
517;0;112;
518;0;114;
519;0;114;
520;0;116;
521;0;116;
522;0;117;
523;0;118;
524;0;118;
525;0;119;
526;0;118;
527;0;118;
528;0;118;
529;0;118;
530;0;118;
531;0;117;
532;0;117;
533;0;117;
534;0;116;
535;0;116;
536;0;116;
537;0;117;
538;0;117;
539;0;118;
540;0;120;
541;0;120;
542;0;120;
543;0;119;
544;0;120;
545;0;118;
546;0;118;
547;0;118;
548;0;117;
549;0;113;
550;0;126;
551;0;126;
552;0;126;
553;0;125;
554;0;125;
555;0;125;
