433;-1;1023;
штатная ант баофенг ксв
если -1 - не exbnsdfnm


32;0;198;
33;0;198;
34;0;198;
35;0;197;
36;0;196;
37;0;195;
38;0;193;
39;0;194;
40;0;193;
41;0;192;
42;0;192;
43;0;190;
44;0;190;
45;0;188;
46;0;187;
47;0;186;
48;0;186;
49;0;186;
50;0;186;
51;0;185;
52;0;186;
53;0;185;
54;0;184;
55;0;184;
56;0;184;
57;0;182;
58;0;182;
59;0;183;
60;0;182;
61;0;181;
62;0;181;
63;0;181;
64;0;181;
65;0;181;
66;0;180;
67;0;180;
68;0;179;
69;0;183;
70;0;183;
71;0;182;
72;0;182;
73;0;180;
74;0;180;
75;0;180;
76;0;180;
77;0;181;
78;0;181;
79;0;181;
80;0;182;
81;0;182;
82;0;181;
83;0;180;
84;0;179;
85;0;179;
86;0;179;
87;0;179;
88;0;179;
89;0;177;
90;0;177;
91;0;177;
92;0;177;
93;0;177;
94;0;176;
95;0;176;
96;0;176;
97;0;176;
98;0;176;
99;0;176;
100;0;176;
101;0;176;
102;0;176;
103;0;176;
104;0;176;
105;0;176;
106;0;176;
107;0;175;
108;0;175;
109;0;175;
110;0;176;
111;0;176;
112;0;175;
113;0;176;
114;0;174;
115;0;175;
116;0;175;
117;0;174;
118;0;174;
119;0;174;
120;0;174;
121;0;174;
122;0;175;
123;0;174;
124;0;174;
125;0;173;
126;0;174;
127;0;173;
128;0;174;
129;0;174;
130;0;174;
131;0;173;
132;0;174;
133;0;174;
134;0;174;
135;0;175;
136;0;175;
137;0;174;
138;0;176;
139;0;176;
140;0;177;
141;0;176;
142;0;177;
143;0;177;
144;0;177;
145;0;177;
146;0;176;
147;0;176;
148;0;175;
149;0;175;
150;0;175;
151;0;176;
152;0;174;
153;0;174;
154;0;174;
155;0;175;
156;0;175;
157;0;175;
158;0;176;
159;0;176;
160;0;176;
161;0;176;
162;0;177;
163;0;177;
164;0;176;
165;0;176;
166;0;176;
167;0;177;
168;0;176;
169;0;175;
170;0;175;
171;0;175;
172;0;175;
173;0;174;
174;0;174;
175;0;173;
176;0;173;
177;0;173;
178;0;171;
179;0;170;
180;0;171;
181;0;171;
182;0;171;
183;0;171;
184;0;172;
185;0;171;
186;0;170;
187;0;171;
188;0;171;
189;0;171;
190;0;172;
191;0;171;
192;0;171;
193;0;171;
194;0;171;
195;0;172;
196;0;171;
197;0;172;
198;0;171;
199;0;171;
200;0;171;
201;0;171;
202;0;171;
203;0;171;
204;0;170;
205;0;170;
206;0;170;
207;0;171;
208;0;171;
209;0;170;
210;0;170;
211;0;170;
212;0;170;
213;0;170;
214;0;170;
215;0;170;
216;0;170;
217;0;170;
218;0;170;
219;0;170;
220;0;170;
221;0;169;
222;0;170;
223;0;170;
224;0;171;
225;0;170;
226;0;171;
227;0;171;
228;0;170;
229;0;170;
230;0;169;
231;0;170;
232;0;170;
