400;0;22;
401;0;23;
402;0;22;
403;0;21;
404;0;22;
405;0;22;
406;0;22;
407;0;22;
408;0;22;
409;0;21;
410;0;22;
411;0;21;
412;0;22;
413;0;21;
414;0;21;
415;0;21;
416;0;21;
417;0;21;
418;0;21;
419;0;20;
420;0;21;
421;0;20;
422;0;20;
423;0;20;
424;0;20;
425;0;21;
426;0;21;
427;0;20;
428;0;21;
429;0;20;
430;0;20;
431;0;20;
432;0;20;
433;0;20;
434;0;20;
435;0;20;
436;0;20;
437;0;20;
438;0;20;
439;0;20;
440;0;19;
441;0;20;
442;0;20;
443;0;21;
444;0;20;
445;0;21;
446;0;20;
447;0;20;
448;0;20;
449;0;20;
450;0;20;
451;0;20;
452;0;20;
453;0;20;
454;0;20;
455;0;20;
456;0;20;
457;0;19;
458;0;19;
459;0;19;
460;0;20;
461;0;20;
462;0;19;
463;0;19;
464;0;20;
465;0;19;
466;0;19;
467;0;19;
468;0;20;
469;0;19;
470;0;19;
471;0;19;
472;0;19;
473;0;20;
474;0;19;
475;0;19;
476;0;19;
477;0;19;
478;0;18;
479;0;18;
480;0;19;
481;0;18;
482;0;18;
483;0;18;
484;0;19;
485;0;19;
486;0;19;
487;0;19;
488;0;18;
489;0;18;
490;0;19;
491;0;19;
492;0;18;
493;0;19;
494;0;19;
495;0;19;
496;0;19;
497;0;18;
498;0;18;
499;0;18;
500;0;18;
